KU606656.1;TET;Preterm_infant_stool
KU606657.1;TET;Preterm_infant_stool
KU606658.1;TET;Preterm_infant_stool
KU606659.1;TET;Preterm_infant_stool
KU606660.1;TET;Preterm_infant_stool
KU606661.1;TET;Preterm_infant_stool
KU606662.1;TET;Preterm_infant_stool
KU606663.1;TET;Preterm_infant_stool
KU606664.1;TET;Preterm_infant_stool
KU606665.1;AMP;Preterm_infant_stool
KU606666.1;AMP;Preterm_infant_stool
KU606667.1;AMP;Preterm_infant_stool
KU606668.1;AMP;Preterm_infant_stool
KU606669.1;AMP;Preterm_infant_stool
KU606670.1;AMP;Preterm_infant_stool
KU606671.1;AMP;Preterm_infant_stool
KU606672.1;AMP;Preterm_infant_stool
KU606673.1;AMP;Preterm_infant_stool
KU606674.1;AMP;Preterm_infant_stool
KU606675.1;AMP;Preterm_infant_stool
KU606676.1;AMP;Preterm_infant_stool
KU606677.1;AMX;Preterm_infant_stool
KU606678.1;AMC;Preterm_infant_stool
KU606679.1;AMC;Preterm_infant_stool
KU606680.1;AMC;Preterm_infant_stool
KU606681.1;AMC;Preterm_infant_stool
KU606682.1;CHL;Preterm_infant_stool
KU606683.1;CHL;Preterm_infant_stool
KU606684.1;CHL;Preterm_infant_stool
KU606685.1;CHL;Preterm_infant_stool
KU606686.1;CHL;Preterm_infant_stool
KU606687.1;CHL;Preterm_infant_stool
KU606688.1;CHL;Preterm_infant_stool
KU606689.1;FOX;Preterm_infant_stool
KU606690.1;FOX;Preterm_infant_stool
KU606691.1;FOX;Preterm_infant_stool
KU606692.1;FOX;Preterm_infant_stool
KU606693.1;FOX;Preterm_infant_stool
KU606694.1;FOX;Preterm_infant_stool
KU606695.1;FOX;Preterm_infant_stool
KU606696.1;FOX;Preterm_infant_stool
KU606697.1;CAZ;Preterm_infant_stool
KU606698.1;CAZ;Preterm_infant_stool
KU606699.1;PEN;Preterm_infant_stool
KU606700.1;PEN;Preterm_infant_stool
KU606701.1;PEN;Preterm_infant_stool
KU606702.1;PEN;Preterm_infant_stool
KU606703.1;PEN;Preterm_infant_stool
KU606704.1;PEN;Preterm_infant_stool
KU606705.1;PEN;Preterm_infant_stool
KU606706.1;PEN;Preterm_infant_stool
KU606707.1;PEN;Preterm_infant_stool
KU606708.1;PEN;Preterm_infant_stool
KU606709.1;PEN;Preterm_infant_stool
KU606710.1;PEN;Preterm_infant_stool
KU606711.1;PEN;Preterm_infant_stool
KU606712.1;PEN;Preterm_infant_stool
KU606713.1;PEN;Preterm_infant_stool
KU606714.1;PEN;Preterm_infant_stool
KU606715.1;PEN;Preterm_infant_stool
KU606716.1;PEN;Preterm_infant_stool
KU606717.1;PEN;Preterm_infant_stool
KU606718.1;PEN;Preterm_infant_stool
KU606719.1;PEN;Preterm_infant_stool
KU606720.1;PEN;Preterm_infant_stool
KU606721.1;PEN;Preterm_infant_stool
KU606722.1;PEN;Preterm_infant_stool
KU606723.1;PEN;Preterm_infant_stool
KU606724.1;PEN;Preterm_infant_stool
KU606725.1;PEN;Preterm_infant_stool
KU606726.1;PEN;Preterm_infant_stool
KU606727.1;PIP;Preterm_infant_stool
KU606728.1;PIP;Preterm_infant_stool
KU606729.1;TET;Preterm_infant_stool
KU606730.1;TET;Preterm_infant_stool
KU606731.1;TET;Preterm_infant_stool
KU606732.1;TET;Preterm_infant_stool
KU606733.1;TET;Preterm_infant_stool
KU606734.1;TET;Preterm_infant_stool
KU606735.1;TET;Preterm_infant_stool
KU606736.1;TET;Preterm_infant_stool
KU606737.1;TET;Preterm_infant_stool
KU606738.1;TET;Preterm_infant_stool
KU606739.1;TET;Preterm_infant_stool
KU606740.1;TET;Preterm_infant_stool
KU606741.1;TET;Preterm_infant_stool
KU606742.1;TET;Preterm_infant_stool
KU606743.1;TET;Preterm_infant_stool
KU606744.1;TET;Preterm_infant_stool
KU606745.1;TET;Preterm_infant_stool
KU606746.1;TET;Preterm_infant_stool
KU606747.1;TET;Preterm_infant_stool
KU606748.1;TET;Preterm_infant_stool
KU606749.1;AMP;Preterm_infant_stool
KU606750.1;AMP;Preterm_infant_stool
KU606751.1;AMP;Preterm_infant_stool
KU606752.1;AMP;Preterm_infant_stool
KU606753.1;AMP;Preterm_infant_stool
KU606754.1;AMP;Preterm_infant_stool
KU606755.1;AMP;Preterm_infant_stool
KU606756.1;AMP;Preterm_infant_stool
KU606757.1;AMP;Preterm_infant_stool
KU606758.1;AMP;Preterm_infant_stool
KU606759.1;AMP;Preterm_infant_stool
KU606760.1;AMP;Preterm_infant_stool
KU606761.1;AMP;Preterm_infant_stool
KU606762.1;AMP;Preterm_infant_stool
KU606763.1;AMP;Preterm_infant_stool
KU606764.1;AMP;Preterm_infant_stool
KU606765.1;AMP;Preterm_infant_stool
KU606766.1;AMP;Preterm_infant_stool
KU606767.1;AMP;Preterm_infant_stool
KU606768.1;AMP;Preterm_infant_stool
KU606769.1;AMP;Preterm_infant_stool
KU606770.1;AMP;Preterm_infant_stool
KU606771.1;AMP;Preterm_infant_stool
KU606772.1;AMP;Preterm_infant_stool
KU606773.1;AMP;Preterm_infant_stool
KU606774.1;AMP;Preterm_infant_stool
KU606775.1;AMP;Preterm_infant_stool
KU606776.1;AMP;Preterm_infant_stool
KU606777.1;AMP;Preterm_infant_stool
KU606778.1;AMP;Preterm_infant_stool
KU606779.1;AMP;Preterm_infant_stool
KU606780.1;AMX;Preterm_infant_stool
KU606781.1;AMX;Preterm_infant_stool
KU606782.1;AMC;Preterm_infant_stool
KU606783.1;AMC;Preterm_infant_stool
KU606784.1;AMC;Preterm_infant_stool
KU606785.1;AMC;Preterm_infant_stool
KU606786.1;AMC;Preterm_infant_stool
KU606787.1;AMC;Preterm_infant_stool
KU606788.1;AMC;Preterm_infant_stool
KU606789.1;CHL;Preterm_infant_stool
KU606790.1;CHL;Preterm_infant_stool
KU606791.1;CHL;Preterm_infant_stool
KU606792.1;CHL;Preterm_infant_stool
KU606793.1;CHL;Preterm_infant_stool
KU606794.1;CHL;Preterm_infant_stool
KU606795.1;CHL;Preterm_infant_stool
KU606796.1;FOX;Preterm_infant_stool
KU606797.1;FOX;Preterm_infant_stool
KU606798.1;FOX;Preterm_infant_stool
KU606799.1;FOX;Preterm_infant_stool
KU606800.1;PEN;Preterm_infant_stool
KU606801.1;PEN;Preterm_infant_stool
KU606802.1;PEN;Preterm_infant_stool
KU606803.1;PEN;Preterm_infant_stool
KU606804.1;PEN;Preterm_infant_stool
KU606805.1;PEN;Preterm_infant_stool
KU606806.1;PIP;Preterm_infant_stool
KU606807.1;PIP;Preterm_infant_stool
KU606808.1;PIP;Preterm_infant_stool
KU606809.1;PIP;Preterm_infant_stool
KU606810.1;PIP;Preterm_infant_stool
KU606811.1;TET;Preterm_infant_stool
KU606812.1;TET;Preterm_infant_stool
KU606813.1;TET;Preterm_infant_stool
KU606814.1;TET;Preterm_infant_stool
KU606815.1;TET;Preterm_infant_stool
KU606816.1;TET;Preterm_infant_stool
KU606817.1;TET;Preterm_infant_stool
KU606818.1;TET;Preterm_infant_stool
KU606819.1;TET;Preterm_infant_stool
KU606820.1;TET;Preterm_infant_stool
KU606821.1;TET;Preterm_infant_stool
KU606822.1;TET;Preterm_infant_stool
KU606823.1;AMP;Preterm_infant_stool
KU606824.1;AMP;Preterm_infant_stool
KU606825.1;AMX;Preterm_infant_stool
KU606826.1;AMX;Preterm_infant_stool
KU606827.1;AMX;Preterm_infant_stool
KU606828.1;AMX;Preterm_infant_stool
KU606829.1;AMX;Preterm_infant_stool
KU606830.1;AMX;Preterm_infant_stool
KU606831.1;AMX;Preterm_infant_stool
KU606832.1;AMX;Preterm_infant_stool
KU606833.1;AMX;Preterm_infant_stool
KU606834.1;AMX;Preterm_infant_stool
KU606835.1;AMX;Preterm_infant_stool
KU606836.1;AMX;Preterm_infant_stool
KU606837.1;AMX;Preterm_infant_stool
KU606838.1;AMX;Preterm_infant_stool
KU606839.1;AMX;Preterm_infant_stool
KU606840.1;AMX;Preterm_infant_stool
KU606841.1;AMX;Preterm_infant_stool
KU606842.1;AMX;Preterm_infant_stool
KU606843.1;AMX;Preterm_infant_stool
KU606844.1;AMX;Preterm_infant_stool
KU606845.1;AMX;Preterm_infant_stool
KU606846.1;AMX;Preterm_infant_stool
KU606847.1;AMX;Preterm_infant_stool
KU606848.1;AMX;Preterm_infant_stool
KU606849.1;AMX;Preterm_infant_stool
KU606850.1;AMX;Preterm_infant_stool
KU606851.1;AMX;Preterm_infant_stool
KU606852.1;AMX;Preterm_infant_stool
KU606853.1;AMX;Preterm_infant_stool
KU606854.1;AMX;Preterm_infant_stool
KU606855.1;AMX;Preterm_infant_stool
KU606856.1;AMX;Preterm_infant_stool
KU606857.1;AMX;Preterm_infant_stool
KU606858.1;AMX;Preterm_infant_stool
KU606859.1;AMX;Preterm_infant_stool
KU606860.1;AMX;Preterm_infant_stool
KU606861.1;AMX;Preterm_infant_stool
KU606862.1;AMX;Preterm_infant_stool
KU606863.1;AMX;Preterm_infant_stool
KU606864.1;AMX;Preterm_infant_stool
KU606865.1;AMX;Preterm_infant_stool
KU606866.1;AMX;Preterm_infant_stool
KU606867.1;AMX;Preterm_infant_stool
KU606868.1;AMX;Preterm_infant_stool
KU606869.1;AMC;Preterm_infant_stool
KU606870.1;AMC;Preterm_infant_stool
KU606871.1;AMC;Preterm_infant_stool
KU606872.1;CHL;Preterm_infant_stool
KU606873.1;CHL;Preterm_infant_stool
KU606874.1;CHL;Preterm_infant_stool
KU606875.1;CHL;Preterm_infant_stool
KU606876.1;CHL;Preterm_infant_stool
KU606877.1;CHL;Preterm_infant_stool
KU606878.1;FOX;Preterm_infant_stool
KU606879.1;FOX;Preterm_infant_stool
KU606880.1;FOX;Preterm_infant_stool
KU606881.1;FOX;Preterm_infant_stool
KU606882.1;FOX;Preterm_infant_stool
KU606883.1;FOX;Preterm_infant_stool
KU606884.1;CAZ;Preterm_infant_stool
KU606885.1;CAZ;Preterm_infant_stool
KU606886.1;CAZ;Preterm_infant_stool
KU606887.1;CAZ;Preterm_infant_stool
KU606888.1;CAZ;Preterm_infant_stool
KU606889.1;CAZ;Preterm_infant_stool
KU606890.1;CAZ;Preterm_infant_stool
KU606891.1;CAZ;Preterm_infant_stool
KU606892.1;PEN;Preterm_infant_stool
KU606893.1;PEN;Preterm_infant_stool
KU606894.1;PEN;Preterm_infant_stool
KU606895.1;PEN;Preterm_infant_stool
KU606896.1;PEN;Preterm_infant_stool
KU606897.1;PEN;Preterm_infant_stool
KU606898.1;PEN;Preterm_infant_stool
KU606899.1;PEN;Preterm_infant_stool
KU606900.1;PIP;Preterm_infant_stool
KU606901.1;PIP;Preterm_infant_stool
KU606902.1;PIP;Preterm_infant_stool
KU606903.1;PIP;Preterm_infant_stool
KU606904.1;PIP;Preterm_infant_stool
KU606905.1;PIP;Preterm_infant_stool
KU606906.1;PIP;Preterm_infant_stool
KU606907.1;PIP;Preterm_infant_stool
KU606908.1;PIP;Preterm_infant_stool
KU606909.1;PIP;Preterm_infant_stool
KU606910.1;TET;Preterm_infant_stool
KU606911.1;TET;Preterm_infant_stool
KU606912.1;TET;Preterm_infant_stool
KU606913.1;TET;Preterm_infant_stool
KU606914.1;TET;Preterm_infant_stool
KU606915.1;TET;Preterm_infant_stool
KU606916.1;TET;Preterm_infant_stool
KU606917.1;TET;Preterm_infant_stool
KU606918.1;TET;Preterm_infant_stool
KU606919.1;TET;Preterm_infant_stool
KU606920.1;TET;Preterm_infant_stool
KU606921.1;TET;Preterm_infant_stool
KU606922.1;TET;Preterm_infant_stool
KU606923.1;TET;Preterm_infant_stool
KU606924.1;TET;Preterm_infant_stool
KU606925.1;TET;Preterm_infant_stool
KU606926.1;TET;Preterm_infant_stool
KU606927.1;TET;Preterm_infant_stool
KU606928.1;TET;Preterm_infant_stool
KU606929.1;TET;Preterm_infant_stool
KU606930.1;TET;Preterm_infant_stool
KU606931.1;TET;Preterm_infant_stool
KU606932.1;TET;Preterm_infant_stool
KU606933.1;TET;Preterm_infant_stool
KU606934.1;TET;Preterm_infant_stool
KU606935.1;TET;Preterm_infant_stool
KU606936.1;TET;Preterm_infant_stool
KU606937.1;TET;Preterm_infant_stool
KU606938.1;AMP;Preterm_infant_stool
KU606939.1;AMP;Preterm_infant_stool
KU606940.1;AMP;Preterm_infant_stool
KU606941.1;AMP;Preterm_infant_stool
KU606942.1;AMP;Preterm_infant_stool
KU606943.1;AMP;Preterm_infant_stool
KU606944.1;AMP;Preterm_infant_stool
KU606945.1;AMP;Preterm_infant_stool
KU606946.1;AMP;Preterm_infant_stool
KU606947.1;AMP;Preterm_infant_stool
KU606948.1;AMP;Preterm_infant_stool
KU606949.1;AMP;Preterm_infant_stool
KU606950.1;AMP;Preterm_infant_stool
KU606951.1;AMP;Preterm_infant_stool
KU606952.1;AMP;Preterm_infant_stool
KU606953.1;AMP;Preterm_infant_stool
KU606954.1;AMX;Preterm_infant_stool
KU606955.1;AMX;Preterm_infant_stool
KU606956.1;AMX;Preterm_infant_stool
KU606957.1;AMX;Preterm_infant_stool
KU606958.1;AMX;Preterm_infant_stool
KU606959.1;AMX;Preterm_infant_stool
KU606960.1;AMC;Preterm_infant_stool
KU606961.1;AMC;Preterm_infant_stool
KU606962.1;AMC;Preterm_infant_stool
KU606963.1;AMC;Preterm_infant_stool
KU606964.1;AMC;Preterm_infant_stool
KU606965.1;AMC;Preterm_infant_stool
KU606966.1;AMC;Preterm_infant_stool
KU606967.1;AMC;Preterm_infant_stool
KU606968.1;AMC;Preterm_infant_stool
KU606969.1;AMC;Preterm_infant_stool
KU606970.1;AMC;Preterm_infant_stool
KU606971.1;CHL;Preterm_infant_stool
KU606972.1;CHL;Preterm_infant_stool
KU606973.1;CHL;Preterm_infant_stool
KU606974.1;CHL;Preterm_infant_stool
KU606975.1;CHL;Preterm_infant_stool
KU606976.1;CHL;Preterm_infant_stool
KU606977.1;CHL;Preterm_infant_stool
KU606978.1;CHL;Preterm_infant_stool
KU606979.1;CHL;Preterm_infant_stool
KU606980.1;CHL;Preterm_infant_stool
KU606981.1;CHL;Preterm_infant_stool
KU606982.1;CHL;Preterm_infant_stool
KU606983.1;CHL;Preterm_infant_stool
KU606984.1;CHL;Preterm_infant_stool
KU606985.1;CHL;Preterm_infant_stool
KU606986.1;FOX;Preterm_infant_stool
KU606987.1;FOX;Preterm_infant_stool
KU606988.1;FOX;Preterm_infant_stool
KU606989.1;FOX;Preterm_infant_stool
KU606990.1;FOX;Preterm_infant_stool
KU606991.1;FOX;Preterm_infant_stool
KU606992.1;FOX;Preterm_infant_stool
KU606993.1;FOX;Preterm_infant_stool
KU606994.1;PEN;Preterm_infant_stool
KU606995.1;PEN;Preterm_infant_stool
KU606996.1;PEN;Preterm_infant_stool
KU606997.1;PEN;Preterm_infant_stool
KU606998.1;PEN;Preterm_infant_stool
KU606999.1;PEN;Preterm_infant_stool
KU607000.1;PEN;Preterm_infant_stool
KU607001.1;PEN;Preterm_infant_stool
KU607002.1;PEN;Preterm_infant_stool
KU607003.1;PEN;Preterm_infant_stool
KU607004.1;PEN;Preterm_infant_stool
KU607005.1;PEN;Preterm_infant_stool
KU607006.1;PEN;Preterm_infant_stool
KU607007.1;PEN;Preterm_infant_stool
KU607008.1;PEN;Preterm_infant_stool
KU607009.1;PEN;Preterm_infant_stool
KU607010.1;PEN;Preterm_infant_stool
KU607011.1;PEN;Preterm_infant_stool
KU607012.1;PEN;Preterm_infant_stool
KU607013.1;PEN;Preterm_infant_stool
KU607014.1;PEN;Preterm_infant_stool
KU607015.1;PEN;Preterm_infant_stool
KU607016.1;PEN;Preterm_infant_stool
KU607017.1;PEN;Preterm_infant_stool
KU607018.1;PEN;Preterm_infant_stool
KU607019.1;PEN;Preterm_infant_stool
KU607020.1;PEN;Preterm_infant_stool
KU607021.1;PEN;Preterm_infant_stool
KU607022.1;PEN;Preterm_infant_stool
KU607023.1;PEN;Preterm_infant_stool
KU607024.1;PEN;Preterm_infant_stool
KU607025.1;PEN;Preterm_infant_stool
KU607026.1;PEN;Preterm_infant_stool
KU607027.1;PIP;Preterm_infant_stool
KU607028.1;PIP;Preterm_infant_stool
KU607029.1;PIP;Preterm_infant_stool
KU607030.1;PIP;Preterm_infant_stool
KU607031.1;PIP;Preterm_infant_stool
KU607032.1;PIP;Preterm_infant_stool
KU607033.1;PIP;Preterm_infant_stool
KU607034.1;PIP;Preterm_infant_stool
KU607035.1;PIP;Preterm_infant_stool
KU607036.1;PIP;Preterm_infant_stool
KU607037.1;PIP;Preterm_infant_stool
KU607038.1;TET;Preterm_infant_stool
KU607039.1;TET;Preterm_infant_stool
KU607040.1;TET;Preterm_infant_stool
KU607041.1;TET;Preterm_infant_stool
KU607042.1;TET;Preterm_infant_stool
KU607043.1;TET;Preterm_infant_stool
KU607044.1;TET;Preterm_infant_stool
KU607045.1;TET;Preterm_infant_stool
KU607046.1;TET;Preterm_infant_stool
KU607047.1;TET;Preterm_infant_stool
KU607048.1;TET;Preterm_infant_stool
KU607049.1;TET;Preterm_infant_stool
KU607050.1;AMP;Preterm_infant_stool
KU607051.1;AMP;Preterm_infant_stool
KU607052.1;AMP;Preterm_infant_stool
KU607053.1;AMP;Preterm_infant_stool
KU607054.1;AMP;Preterm_infant_stool
KU607055.1;AMP;Preterm_infant_stool
KU607056.1;AMP;Preterm_infant_stool
KU607057.1;AMP;Preterm_infant_stool
KU607058.1;AMP;Preterm_infant_stool
KU607059.1;AMP;Preterm_infant_stool
KU607060.1;AMP;Preterm_infant_stool
KU607061.1;AMP;Preterm_infant_stool
KU607062.1;AMP;Preterm_infant_stool
KU607063.1;AMP;Preterm_infant_stool
KU607064.1;AMP;Preterm_infant_stool
KU607065.1;AMP;Preterm_infant_stool
KU607066.1;AMP;Preterm_infant_stool
KU607067.1;AMP;Preterm_infant_stool
KU607068.1;AMP;Preterm_infant_stool
KU607069.1;AMP;Preterm_infant_stool
KU607070.1;AMX;Preterm_infant_stool
KU607071.1;AMX;Preterm_infant_stool
KU607072.1;AMX;Preterm_infant_stool
KU607073.1;AMX;Preterm_infant_stool
KU607074.1;AMX;Preterm_infant_stool
KU607075.1;AMX;Preterm_infant_stool
KU607076.1;AMX;Preterm_infant_stool
KU607077.1;AMX;Preterm_infant_stool
KU607078.1;AMX;Preterm_infant_stool
KU607079.1;AMX;Preterm_infant_stool
KU607080.1;AMX;Preterm_infant_stool
KU607081.1;AMX;Preterm_infant_stool
KU607082.1;AMX;Preterm_infant_stool
KU607083.1;AMX;Preterm_infant_stool
KU607084.1;AMX;Preterm_infant_stool
KU607085.1;AMX;Preterm_infant_stool
KU607086.1;AMX;Preterm_infant_stool
KU607087.1;AMX;Preterm_infant_stool
KU607088.1;AMX;Preterm_infant_stool
KU607089.1;AMX;Preterm_infant_stool
KU607090.1;AMX;Preterm_infant_stool
KU607091.1;AMX;Preterm_infant_stool
KU607092.1;AMX;Preterm_infant_stool
KU607093.1;AMX;Preterm_infant_stool
KU607094.1;AMX;Preterm_infant_stool
KU607095.1;AMX;Preterm_infant_stool
KU607096.1;AMX;Preterm_infant_stool
KU607097.1;AMC;Preterm_infant_stool
KU607098.1;AMC;Preterm_infant_stool
KU607099.1;AMC;Preterm_infant_stool
KU607100.1;AMC;Preterm_infant_stool
KU607101.1;ATM;Preterm_infant_stool
KU607102.1;ATM;Preterm_infant_stool
KU607103.1;ATM;Preterm_infant_stool
KU607104.1;ATM;Preterm_infant_stool
KU607105.1;ATM;Preterm_infant_stool
KU607106.1;ATM;Preterm_infant_stool
KU607107.1;ATM;Preterm_infant_stool
KU607108.1;ATM;Preterm_infant_stool
KU607109.1;ATM;Preterm_infant_stool
KU607110.1;ATM;Preterm_infant_stool
KU607111.1;ATM;Preterm_infant_stool
KU607112.1;ATM;Preterm_infant_stool
KU607113.1;ATM;Preterm_infant_stool
KU607114.1;ATM;Preterm_infant_stool
KU607115.1;CHL;Preterm_infant_stool
KU607116.1;CHL;Preterm_infant_stool
KU607117.1;CHL;Preterm_infant_stool
KU607118.1;CHL;Preterm_infant_stool
KU607119.1;CHL;Preterm_infant_stool
KU607120.1;CHL;Preterm_infant_stool
KU607121.1;CHL;Preterm_infant_stool
KU607122.1;CHL;Preterm_infant_stool
KU607123.1;CHL;Preterm_infant_stool
KU607124.1;CHL;Preterm_infant_stool
KU607125.1;CHL;Preterm_infant_stool
KU607126.1;CHL;Preterm_infant_stool
KU607127.1;CHL;Preterm_infant_stool
KU607128.1;CHL;Preterm_infant_stool
KU607129.1;CHL;Preterm_infant_stool
KU607130.1;CHL;Preterm_infant_stool
KU607131.1;CHL;Preterm_infant_stool
KU607132.1;CHL;Preterm_infant_stool
KU607133.1;CHL;Preterm_infant_stool
KU607134.1;CHL;Preterm_infant_stool
KU607135.1;CHL;Preterm_infant_stool
KU607136.1;CHL;Preterm_infant_stool
KU607137.1;CHL;Preterm_infant_stool
KU607138.1;CHL;Preterm_infant_stool
KU607139.1;CHL;Preterm_infant_stool
KU607140.1;CHL;Preterm_infant_stool
KU607141.1;CHL;Preterm_infant_stool
KU607142.1;CHL;Preterm_infant_stool
KU607143.1;CHL;Preterm_infant_stool
KU607144.1;CHL;Preterm_infant_stool
KU607145.1;CHL;Preterm_infant_stool
KU607146.1;CHL;Preterm_infant_stool
KU607147.1;CHL;Preterm_infant_stool
KU607148.1;CHL;Preterm_infant_stool
KU607149.1;CHL;Preterm_infant_stool
KU607150.1;CHL;Preterm_infant_stool
KU607151.1;CHL;Preterm_infant_stool
KU607152.1;CHL;Preterm_infant_stool
KU607153.1;CHL;Preterm_infant_stool
KU607154.1;CHL;Preterm_infant_stool
KU607155.1;CHL;Preterm_infant_stool
KU607156.1;FOX;Preterm_infant_stool
KU607157.1;FOX;Preterm_infant_stool
KU607158.1;FOX;Preterm_infant_stool
KU607159.1;FOX;Preterm_infant_stool
KU607160.1;FOX;Preterm_infant_stool
KU607161.1;FOX;Preterm_infant_stool
KU607162.1;FOX;Preterm_infant_stool
KU607163.1;FOX;Preterm_infant_stool
KU607164.1;FOX;Preterm_infant_stool
KU607165.1;FOX;Preterm_infant_stool
KU607166.1;FOX;Preterm_infant_stool
KU607167.1;FOX;Preterm_infant_stool
KU607168.1;FOX;Preterm_infant_stool
KU607169.1;FOX;Preterm_infant_stool
KU607170.1;FOX;Preterm_infant_stool
KU607171.1;FOX;Preterm_infant_stool
KU607172.1;FOX;Preterm_infant_stool
KU607173.1;FOX;Preterm_infant_stool
KU607174.1;FOX;Preterm_infant_stool
KU607175.1;CAZ;Preterm_infant_stool
KU607176.1;CAZ;Preterm_infant_stool
KU607177.1;CAZ;Preterm_infant_stool
KU607178.1;CAZ;Preterm_infant_stool
KU607179.1;CAZ;Preterm_infant_stool
KU607180.1;CAZ;Preterm_infant_stool
KU607181.1;CAZ;Preterm_infant_stool
KU607182.1;CAZ;Preterm_infant_stool
KU607183.1;CAZ;Preterm_infant_stool
KU607184.1;CAZ;Preterm_infant_stool
KU607185.1;CAZ;Preterm_infant_stool
KU607186.1;CAZ;Preterm_infant_stool
KU607187.1;CAZ;Preterm_infant_stool
KU607188.1;CAZ;Preterm_infant_stool
KU607189.1;CAZ;Preterm_infant_stool
KU607190.1;CAZ;Preterm_infant_stool
KU607191.1;CAZ;Preterm_infant_stool
KU607192.1;CAZ;Preterm_infant_stool
KU607193.1;CAZ;Preterm_infant_stool
KU607194.1;PEN;Preterm_infant_stool
KU607195.1;PEN;Preterm_infant_stool
KU607196.1;PEN;Preterm_infant_stool
KU607197.1;PEN;Preterm_infant_stool
KU607198.1;PEN;Preterm_infant_stool
KU607199.1;PEN;Preterm_infant_stool
KU607200.1;PIP;Preterm_infant_stool
KU607201.1;PIP;Preterm_infant_stool
KU607202.1;PIP;Preterm_infant_stool
KU607203.1;PIP;Preterm_infant_stool
KU607204.1;PIP;Preterm_infant_stool
KU607205.1;PIP;Preterm_infant_stool
KU607206.1;PIP;Preterm_infant_stool
KU607207.1;PIP;Preterm_infant_stool
KU607208.1;PIP;Preterm_infant_stool
KU607209.1;PIP;Preterm_infant_stool
KU607210.1;PIP;Preterm_infant_stool
KU607211.1;PIP;Preterm_infant_stool
KU607212.1;PIP;Preterm_infant_stool
KU607213.1;PIP;Preterm_infant_stool
KU607214.1;PIP;Preterm_infant_stool
KU607215.1;PIP;Preterm_infant_stool
KU607216.1;PIP;Preterm_infant_stool
KU607217.1;PIP;Preterm_infant_stool
KU607218.1;PIP;Preterm_infant_stool
KU607219.1;PIP;Preterm_infant_stool
KU607220.1;PIP;Preterm_infant_stool
KU607221.1;PIP;Preterm_infant_stool
KU607222.1;PIP;Preterm_infant_stool
KU607223.1;PIP;Preterm_infant_stool
KU607224.1;PIP;Preterm_infant_stool
KU607225.1;PIP;Preterm_infant_stool
KU607226.1;TET;Preterm_infant_stool
KU607227.1;TET;Preterm_infant_stool
KU607228.1;TET;Preterm_infant_stool
KU607229.1;TET;Preterm_infant_stool
KU607230.1;TET;Preterm_infant_stool
KU607231.1;TET;Preterm_infant_stool
KU607232.1;TET;Preterm_infant_stool
KU607233.1;TET;Preterm_infant_stool
KU607234.1;TET;Preterm_infant_stool
KU607235.1;TET;Preterm_infant_stool
KU607236.1;AMP;Preterm_infant_stool
KU607237.1;AMP;Preterm_infant_stool
KU607238.1;AMP;Preterm_infant_stool
KU607239.1;AMX;Preterm_infant_stool
KU607240.1;AMX;Preterm_infant_stool
KU607241.1;AMX;Preterm_infant_stool
KU607242.1;AMC;Preterm_infant_stool
KU607243.1;AMC;Preterm_infant_stool
KU607244.1;AMC;Preterm_infant_stool
KU607245.1;CHL;Preterm_infant_stool
KU607246.1;CHL;Preterm_infant_stool
KU607247.1;CHL;Preterm_infant_stool
KU607248.1;CHL;Preterm_infant_stool
KU607249.1;CHL;Preterm_infant_stool
KU607250.1;CHL;Preterm_infant_stool
KU607251.1;CHL;Preterm_infant_stool
KU607252.1;CHL;Preterm_infant_stool
KU607253.1;CHL;Preterm_infant_stool
KU607254.1;PEN;Preterm_infant_stool
KU607255.1;PEN;Preterm_infant_stool
KU607256.1;PIP;Preterm_infant_stool
KU607257.1;PIP;Preterm_infant_stool
KU607258.1;PIP;Preterm_infant_stool
KU607259.1;PIP;Preterm_infant_stool
KU607260.1;PIP;Preterm_infant_stool
KU607261.1;PIP;Preterm_infant_stool
KU607262.1;PIP;Preterm_infant_stool
KU607263.1;PIP;Preterm_infant_stool
KU607264.1;PIP;Preterm_infant_stool
KU607265.1;PIP;Preterm_infant_stool
KU607266.1;PIP;Preterm_infant_stool
KU607267.1;PIP;Preterm_infant_stool
KU607268.1;PIP;Preterm_infant_stool
KU607269.1;PIP;Preterm_infant_stool
KU607270.1;PIP;Preterm_infant_stool
KU607271.1;PIP;Preterm_infant_stool
KU607272.1;PIP;Preterm_infant_stool
KU607273.1;PIP;Preterm_infant_stool
KU607274.1;PIP;Preterm_infant_stool
KU607275.1;PIP;Preterm_infant_stool
KU607276.1;PIP;Preterm_infant_stool
KU607277.1;PIP;Preterm_infant_stool
KU607278.1;PIP;Preterm_infant_stool
KU607279.1;PIP;Preterm_infant_stool
KU607280.1;PIP;Preterm_infant_stool
KU607281.1;PIP;Preterm_infant_stool
KU607282.1;PIP;Preterm_infant_stool
KU607283.1;PIP;Preterm_infant_stool
KU607284.1;PIP;Preterm_infant_stool
KU607285.1;PIP;Preterm_infant_stool
KU607286.1;PIP;Preterm_infant_stool
KU607287.1;PIP;Preterm_infant_stool
KU607288.1;PIP;Preterm_infant_stool
KU607289.1;PIP;Preterm_infant_stool
KU607290.1;PIP;Preterm_infant_stool
KU607291.1;PIP;Preterm_infant_stool
KU607292.1;PIP;Preterm_infant_stool
KU607293.1;PIP;Preterm_infant_stool
KU607294.1;PIP;Preterm_infant_stool
